id,SCREP,runs,T1_I,T1_J,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,cost_std,correct_result,T2_J,T2_I,OMP,VEC,PAR1j,ACOPY_A,PAR1i,mean_confidence_interval_sup,baseline
1,True,10,4,1,0.08266282999999999,1,30,DLMT,0.07009984597095359,0.020269578448110365,True,2048,1024,True,False,True,True,True,0.0952258140290464,False
2,True,10,512,1,0.1273352,9,3,DLMT,0.12730519679860072,4.8408263757337695e-05,True,1024,512,False,True,False,False,False,0.1273652032013993,False
3,False,10,4,2048,0.1971731,2,1,DLMT,0.1918513445374065,0.008586315128738288,True,1,64,False,True,True,True,True,0.2024948554625935,False
4,False,10,256,512,0.08678711,16,1,DLMT,0.07522833273704081,0.01864935448091703,True,1024,1024,True,True,False,False,True,0.09834588726295919,False
5,False,10,2048,8,0.2113405,7,4,DLMT,0.182073139914071,0.047221030438248594,True,8,1,False,True,True,False,False,0.24060786008592897,False
6,True,10,4,256,0.2196926,4,10,DLMT,0.21369087341491075,0.009683405436105625,True,1024,128,False,True,False,True,True,0.22569432658508923,False
7,False,10,4,1,0.1491854,2,2,DLMT,0.1491771532317262,1.3305637902786502e-05,True,16,2048,False,False,False,True,True,0.1491936467682738,False
8,False,10,1,128,0.1575179,1,6,DLMT,0.1575019471693605,2.5738881094563402e-05,True,2048,16,False,False,False,False,False,0.15753385283063948,False
9,False,10,16,4,0.03492149,10,4,DLMT,0.031291385657986524,0.005856943268028128,True,512,16,True,False,True,True,False,0.038551594342013475,False
10,False,10,1,8,0.08668907000000001,6,1,DLMT,0.07804824413041248,0.013941424856954186,True,1024,1024,True,True,True,True,True,0.09532989586958754,False
11,True,10,4,16,0.07092334,9,1,DLMT,0.06229457537837748,0.01392196479784373,True,32,256,True,False,False,False,True,0.07955210462162253,False
12,True,10,4,2,0.08471221999999999,1,14,DLMT,0.07327052326599884,0.018460452468387657,True,8,1024,True,True,True,True,False,0.09615391673400114,False
13,True,10,8,4,0.3353601,30,1,DLMT,0.3174112751122175,0.02895929130158402,True,1,2048,False,True,False,True,False,0.3533089248877825,False
14,True,10,8,128,0.15162230000000002,11,1,DLMT,0.1516068198823424,2.497618866040276e-05,True,1,32,False,False,True,False,False,0.15163778011765763,False
15,True,10,2048,2,0.09323461000000001,30,1,DLMT,0.0824227966011562,0.017444175631164117,True,2,2048,True,False,True,True,True,0.10404642339884382,False
16,True,10,2048,4,0.1672165,1,15,DLMT,0.16720400763174612,2.015564437074264e-05,True,256,2048,False,True,False,True,False,0.16722899236825386,False
17,False,10,4,2048,0.25397759999999997,27,1,DLMT,0.25393772236642864,6.434003419334718e-05,True,2048,128,False,False,False,True,False,0.2540174776335713,False
18,False,10,4,1,0.14863300000000002,2,19,DLMT,0.14862119782660532,1.904205871223161e-05,True,8,4,False,True,False,False,True,0.1486448021733947,False
19,False,10,1,2,0.23761020000000005,30,1,DLMT,0.2374199094394666,0.0003070217581866135,True,128,128,False,False,True,True,False,0.2378004905605335,False
20,True,10,256,512,0.06393054000000001,5,9,DLMT,0.06057505710311645,0.005413858972710687,True,2048,2048,True,False,True,True,False,0.06728602289688357,False
21,True,10,1,2048,0.04352063,12,3,DLMT,0.038456441093299716,0.00817074781620997,True,1,8,True,False,False,True,True,0.04858481890670028,False
22,False,10,64,4,0.1976659,3,11,DLMT,0.17343333639998726,0.03909770542998656,True,1,128,False,False,True,False,True,0.22189846360001275,False
23,False,10,16,1,0.061885659999999995,17,1,DLMT,0.05771349296761081,0.0067315270612543785,True,1,1,True,True,False,True,False,0.06605782703238919,False
24,False,10,2,256,0.06837381,2,17,DLMT,0.06128987330541566,0.011429482853782142,True,1,1,True,False,False,True,True,0.07545774669458433,False
25,True,10,256,8,0.13130329999999998,1,25,DLMT,0.12053460910597566,0.017374600202882368,True,8,256,False,False,False,True,True,0.1420719908940243,False
26,True,10,1,1,0.19158229999999998,19,2,DLMT,0.1915591209087296,3.739799459863911e-05,True,512,2048,False,False,True,False,False,0.19160547909127038,False
27,True,10,1024,2,0.07811773,1,1,DLMT,0.06258523781789789,0.025060691635988425,True,256,1,True,True,True,False,True,0.0936502221821021,False
28,True,10,16,2048,0.20036199999999998,13,2,DLMT,0.18795208602367178,0.020022609620126947,True,2048,1,False,False,True,True,True,0.2127719139763282,False
29,False,10,8,64,0.14255720000000002,1,30,DLMT,0.1425365136966379,3.337603930966115e-05,True,128,1,False,True,True,False,False,0.14257788630336216,False
30,True,10,1,32,0.043381609999999994,21,2,DLMT,0.038123985451907094,0.008482843963017357,True,2048,2,True,True,False,True,True,0.048639234548092894,False
31,False,10,1,1,0.1340567,1,1,DLMT,0.1337674288298671,0.0004667206980625578,True,1,1,False,False,False,False,False,0.1343459711701329,True
32,True,10,4,16,0.09775131,8,1,DLMT,0.07957183507330373,0.029331430520022374,True,128,2048,True,True,True,False,True,0.11593078492669626,False
33,False,10,16,16,0.06624355,8,5,DLMT,0.060272469119807055,0.009633960533679802,True,1,2048,True,True,False,True,False,0.07221463088019295,False
34,True,10,4,128,0.06323461999999999,8,5,DLMT,0.060654717015557205,0.004162509942762898,True,512,16,True,False,False,True,False,0.06581452298444278,False
35,True,10,256,4,0.06573891999999999,8,4,DLMT,0.05702839214405433,0.014053884594004605,True,8,256,True,False,True,False,False,0.07444944785594565,False
36,False,10,8,64,0.03983454,8,6,DLMT,0.03716390553423158,0.004308899437025654,True,2048,512,True,True,True,True,True,0.042505174465768424,False
37,True,10,2048,1,0.06365708,8,3,DLMT,0.05387583691201491,0.015781415755489116,True,16,2048,True,True,False,True,True,0.07343832308798509,False
38,False,10,1,4,0.06458067,8,5,DLMT,0.05656661926012814,0.012930162912202614,True,256,256,True,False,True,False,True,0.07259472073987187,False
39,False,10,1,8,0.06219300999999999,8,6,DLMT,0.05634434871581106,0.009436444274879177,True,2048,16,True,True,False,False,False,0.06804167128418892,False
40,False,10,128,128,0.08643551999999999,8,1,DLMT,0.08327645298312354,0.005096954399796018,True,128,2048,True,False,False,False,True,0.08959458701687643,False
41,False,10,1,1,0.06555832,8,6,DLMT,0.059594483900663145,0.009622271538966257,True,8,2,True,False,True,True,False,0.07152215609933686,False
42,True,10,1,1,0.06135095,8,1,DLMT,0.058447031230210965,0.00468528887524558,True,2048,1,True,False,False,True,False,0.06425486876978904,False
43,True,10,256,16,0.03456379,8,6,DLMT,0.03246200155654666,0.0033911024353298447,True,128,512,True,True,True,True,True,0.036665578443453334,False
44,True,10,256,256,0.052666199999999996,8,4,DLMT,0.03291172286266804,0.03187259675812437,True,256,1,True,True,False,False,False,0.07242067713733195,False
45,True,10,1,2048,0.05618551999999999,8,6,DLMT,0.047022594902685844,0.014783798868545257,True,2048,2048,True,False,True,False,False,0.06534844509731413,False
46,False,10,8,1,0.06623296000000001,8,2,DLMT,0.053854132877622585,0.019972452951663194,True,256,256,True,True,False,False,False,0.07861178712237743,False
47,False,10,1,256,0.03467904,8,3,DLMT,0.02753695646355727,0.011523299097584856,True,1,32,True,True,True,True,True,0.04182112353644273,False
48,False,10,8,2,0.04377497,8,2,DLMT,0.03462686198464872,0.014759892445952986,True,1024,8,True,True,True,True,False,0.05292307801535129,False
49,True,10,8,1024,0.06219469999999999,8,5,DLMT,0.0517566784912631,0.016841086108621377,True,1,8,True,True,True,False,True,0.07263272150873688,False
50,False,10,64,2048,0.042330849999999996,8,5,DLMT,0.0394444671491902,0.0046569957814561105,True,2048,1024,True,True,True,True,False,0.045217232850809794,False
51,True,10,32,4,0.05014432,8,3,DLMT,0.04185769211341891,0.013369948861592554,True,2048,1,True,False,True,False,True,0.05843094788658109,False
52,False,10,2048,16,0.04359131,8,6,DLMT,0.03662517120877037,0.011239423403133275,True,512,1,True,False,False,False,False,0.050557448791229635,False
53,True,10,2048,1,0.08992102,8,1,DLMT,0.08255433059147177,0.011885686435944707,True,512,1,True,True,True,False,False,0.09728770940852824,False
54,True,10,8,8,0.06688434000000001,8,6,DLMT,0.05855651789108679,0.013436413128301766,True,16,1,True,True,False,False,True,0.07521216210891324,False
55,True,10,32,2048,0.07681310999999999,8,1,DLMT,0.06834471989359876,0.013663210682592143,True,1,512,True,False,False,True,True,0.08528150010640122,False
56,True,10,4,16,0.09935849999999999,8,1,DLMT,0.07838984756198886,0.033831591647393716,True,16,2048,True,False,True,False,False,0.12032715243801112,False
57,True,10,128,1,0.061735879999999986,8,6,DLMT,0.05038099334465769,0.018320389908776505,True,1,2048,True,False,False,False,False,0.07309076665534228,False
58,False,10,256,256,0.037194,8,3,DLMT,0.028922916379181374,0.013344869174030894,True,1,1,True,True,True,True,False,0.04546508362081862,False
59,True,10,1,64,0.05928352,8,5,DLMT,0.05279054061713386,0.010476010688119786,True,256,16,True,True,True,False,False,0.06577649938286613,False
60,True,10,1,1,0.04169184,8,2,DLMT,0.032355325122456896,0.01506387497626026,True,2048,32,True,True,False,True,True,0.051028354877543106,False
61,True,10,1,8,0.035085290000000005,8,3,DLMT,0.030248943914539736,0.007803137865557677,True,128,512,True,False,False,True,False,0.039921636085460274,False
62,True,10,256,2048,0.0689612,8,2,DLMT,0.06184212132958604,0.011486182204370607,True,2048,1,True,False,True,False,False,0.07608027867041396,False
63,True,10,4,1,0.06593269999999998,8,5,DLMT,0.05517341523266563,0.01735942401365898,True,512,256,True,True,True,False,False,0.07669198476733433,False
64,True,10,4,512,0.06694409,8,1,DLMT,0.05643687728170696,0.016952721739676494,True,2048,8,True,False,False,False,False,0.07745130271829304,False
65,True,10,16,8,0.055099720000000005,8,4,DLMT,0.0468321795276129,0.013339152528612903,True,1,2048,True,False,False,True,False,0.06336726047238711,False
66,False,10,256,512,0.07223393,8,1,DLMT,0.06750106711465008,0.007636174281281171,True,512,1,True,False,False,True,False,0.07696679288534992,False
67,True,10,128,1,0.07417979000000001,8,1,DLMT,0.06016532394526148,0.022611452696916667,True,512,1024,True,False,True,True,True,0.08819425605473855,False
68,False,10,4,128,0.11119620000000001,8,5,DLMT,0.10343212366129495,0.012526845060109912,True,2048,2048,True,False,True,True,True,0.11896027633870507,False
69,True,10,4,8,0.07048055,8,1,DLMT,0.062133047695363076,0.01346816587670719,True,16,1,True,True,True,True,True,0.07882805230463694,False
70,False,10,8,8,0.06442094000000001,8,3,DLMT,0.05790043602123937,0.010520419878997224,True,512,16,True,False,True,False,True,0.07094144397876065,False
71,False,10,2048,2048,0.09482483,8,2,DLMT,0.08373034807813051,0.017900243376616422,True,1,2048,True,True,True,False,False,0.10591931192186949,False
72,False,10,64,8,0.115658,8,1,DLMT,0.11281151993907587,0.00459261515914408,True,2048,2048,True,True,False,False,False,0.11850448006092412,False
73,True,10,16,32,0.06078401,8,2,DLMT,0.05518430610422717,0.009034767308398153,True,1,128,True,True,False,False,True,0.06638371389577283,False
74,False,10,8,4,0.03877332,8,6,DLMT,0.033186219691801376,0.009014432218703516,True,1024,1,True,True,True,True,False,0.044360420308198624,False
75,False,10,128,2,0.02549586,8,6,DLMT,0.016178097469675055,0.01503361925260847,True,4,128,True,True,False,True,False,0.03481362253032494,False
76,False,10,2,2048,0.06262481,8,5,DLMT,0.05771065514037738,0.00792867739089566,True,2048,256,True,True,False,False,True,0.06753896485962263,False
77,True,10,2048,4,0.0652519,8,6,DLMT,0.05375012140539451,0.018557390742289178,True,256,2048,True,False,False,False,True,0.0767536785946055,False
78,False,10,2,2,0.06328571000000001,8,2,DLMT,0.0534624589450675,0.015849192947557298,True,8,256,True,False,True,False,False,0.07310896105493252,False
79,False,10,2,2048,0.04051607,8,2,DLMT,0.03592079795797368,0.007414180176533344,True,1,32,True,False,True,True,True,0.045111342042026326,False
80,True,10,4,128,0.08079929999999999,8,6,DLMT,0.073629723226651,0.01156765769272241,True,128,2048,True,True,False,False,True,0.08796887677334898,False
81,True,10,1,16,0.04708522,8,6,DLMT,0.03994147863769252,0.011525973894539236,True,1,1024,True,False,True,False,False,0.054228961362307475,False
82,False,10,1,1,0.0605735,8,4,DLMT,0.05631333610135096,0.006873504427437287,True,2,1,True,False,False,False,True,0.06483366389864904,False
83,True,10,2048,64,0.03982733,8,4,DLMT,0.036631020410590395,0.005157042930022979,True,1,1,True,True,False,True,True,0.04302363958940961,False
84,False,10,2,2,0.06764941,8,6,DLMT,0.058644388039400266,0.014529032165870514,True,1,16,True,False,True,True,False,0.07665443196059972,False
85,True,10,2,2,0.07497988,8,6,DLMT,0.06285013234449918,0.019570579019323877,True,1,16,True,False,False,True,True,0.08710962765550082,False
86,True,10,16,2,0.032393790000000006,8,6,DLMT,0.02793336459431598,0.00719661367581309,True,1,16,True,False,True,True,False,0.03685421540568403,False
87,False,10,8,2,0.04308489,8,6,DLMT,0.03299597445037946,0.016277825771057387,True,1,16,True,False,True,True,True,0.05317380554962054,False
88,False,10,1,2,0.03265212,8,6,DLMT,0.022948914808169067,0.01565550655633985,True,1,16,True,False,False,True,False,0.04235532519183093,False
89,False,10,2,2,0.06555079,8,6,DLMT,0.059030679498982115,0.010519785027599185,True,1,16,True,True,True,True,True,0.07207090050101787,False
90,False,10,16,2,0.03188631,8,6,DLMT,0.027270949250973744,0.007446592031990203,True,1,16,True,True,False,True,True,0.03650167074902626,False
91,False,10,2,2,0.06814586,8,6,DLMT,0.05788365068966479,0.01655742427004877,True,1,16,True,True,True,True,False,0.07840806931033521,False
92,True,10,8,2,0.03119016,8,6,DLMT,0.02616067281099158,0.008114758794221797,True,1,16,True,True,False,True,False,0.03621964718900843,False
93,True,10,1,2,0.03525329,8,6,DLMT,0.028690019611162763,0.010589420770981763,True,1,16,True,True,True,True,True,0.041816560388837236,False
94,True,10,16,2,0.030750550000000005,8,6,DLMT,0.026067755378883603,0.007555392310429684,True,1,16,True,True,False,True,False,0.03543334462111641,False
